,feelslike,humidity,precipitation,pressure,temp,winddir,windspeed,month,isusable,weekday
2016-11-13,6.0,0.59,0.0,1020.0,14.0,263,4.444448,11,False,7
2016-11-14,10.0,0.48,0.0,1017.0,15.0,245,3.0555580000000004,11,False,1
2016-11-15,7.0,0.81,10.5,1010.0,11.0,190,4.722226,11,False,2
2016-11-16,8.0,0.78,0.0,1009.0,15.0,274,4.444448,11,False,3
2016-11-17,10.0,0.78,0.0,1016.0,15.0,322,4.166670000000001,11,False,4
2016-11-18,13.0,0.72,0.0,1019.0,15.0,320,1.944446,11,False,5
2016-11-19,12.0,0.78,0.0,1011.0,15.0,120,3.333336,11,False,6
2016-11-20,-2.0,0.76,2.5,1002.0,5.0,282,9.72223,11,False,7
2016-11-21,-3.0,0.65,0.2,1006.0,5.0,286,9.166674,11,False,1
2016-11-22,-2.0,0.65,0.0,1018.0,5.0,304,7.777784,11,False,2
2016-11-23,0.0,0.66,0.0,1026.0,6.0,239,4.166670000000001,11,False,3
2016-11-24,4.0,0.77,0.1,1025.0,9.0,108,2.7777800000000004,11,False,4
2016-11-25,7.0,0.87,0.3,1023.0,10.0,238,1.3888900000000002,11,False,5
2016-11-26,5.0,0.79,0.0,1019.0,10.0,286,4.166670000000001,11,False,6
2016-11-27,2.0,0.74,0.1,1020.0,9.0,301,5.0000040000000014,11,False,7
2016-11-28,6.0,0.72,0.0,1022.0,10.0,242,2.7777800000000004,11,False,1
2016-11-29,10.0,0.92,13.0,1015.0,14.0,185,4.722226,11,False,2
2016-11-30,11.0,0.93,15.2,1011.0,13.0,153,3.333336,11,False,3
2016-12-01,7.0,0.79,1.0,1005.0,12.0,259,5.8333379999999995,12,False,4
2016-12-02,2.0,0.74,0.0,1013.0,9.0,271,6.666672,12,False,5
2016-12-03,1.0,0.71,0.0,1018.0,8.0,302,6.944450000000002,12,False,6
2016-12-04,2.0,0.66,0.0,1023.0,6.0,267,3.611114,12,False,7
2016-12-05,3.0,0.79,3.9,1017.0,8.0,249,3.888892,12,False,1
2016-12-06,2.0,0.77,6.1,1017.0,7.0,138,4.166670000000001,12,False,2
2016-12-07,4.0,0.85,0.9,1015.0,7.0,209,3.0555580000000004,12,False,3
2016-12-08,1.0,0.71,0.0,1015.0,6.0,275,4.722226,12,False,4
2016-12-09,-5.0,0.6,0.0,1021.0,4.0,295,7.222228,12,False,5
2016-12-10,-5.0,0.61,0.0,1029.0,1.0,287,5.0000040000000014,12,False,6
2016-12-11,-3.0,0.62,0.2,1032.0,2.0,232,2.5000020000000003,12,False,7
2016-12-12,1.0,0.86,8.5,1014.0,6.0,244,4.722226,12,False,1
2016-12-13,1.0,0.72,0.0,1020.0,5.0,257,2.7777800000000004,12,False,2
2016-12-14,-1.0,0.7,0.0,1016.0,5.0,290,4.166670000000001,12,False,3
2016-12-15,-12.0,0.51,0.0,1015.0,1.0,283,9.72223,12,False,4
2016-12-16,-11.0,0.51,0.0,1029.0,-4.0,255,5.0000040000000014,12,False,5
2016-12-17,-3.0,0.85,12.1,1018.0,2.0,217,3.0555580000000004,12,False,6
2016-12-18,3.0,0.89,1.7,1015.0,12.0,257,6.3888940000000005,12,False,7
2016-12-19,-8.0,0.59,0.0,1038.0,-1.0,219,4.166670000000001,12,False,1
2016-12-20,-5.0,0.51,0.0,1032.0,-1.0,117,2.5000020000000003,12,False,2
2016-12-21,-2.0,0.63,0.0,1022.0,4.0,271,3.333336,12,False,3
2016-12-22,0.0,0.71,0.1,1018.0,7.0,254,4.444448,12,False,4
2016-12-23,1.0,0.78,0.0,1029.0,7.0,270,3.888892,12,False,5
2016-12-24,1.0,0.85,6.8,1023.0,6.0,250,4.166670000000001,12,False,6
2016-12-25,2.0,0.79,0.0,1032.0,8.0,215,4.444448,12,False,7
2016-12-26,0.0,0.8,0.2,1035.0,7.0,119,4.166670000000001,12,False,1
2016-12-27,8.0,0.88,1.4,1013.0,13.0,268,5.8333379999999995,12,False,2
2016-12-28,0.0,0.68,0.0,1019.0,4.0,282,3.888892,12,False,3
2016-12-29,0.0,0.81,7.9,1009.0,6.0,199,5.0000040000000014,12,False,4
2016-12-30,-4.0,0.75,0.2,1006.0,4.0,272,7.222228,12,False,5
2016-12-31,-3.0,0.66,0.6,1018.0,5.0,226,6.666672,12,False,6
2017-01-01,3.0,0.75,0.0,1022.0,7.0,258,4.166670000000001,1,False,7
2017-01-02,0.0,0.81,1.7,1030.0,4.0,70,4.444448,1,False,1
2017-01-03,1.0,0.93,2.7,1012.0,6.0,87,5.8333379999999995,1,False,2
2017-01-04,2.0,0.82,0.0,1001.0,10.0,269,5.8333379999999995,1,False,3
2017-01-05,-6.0,0.49,0.0,1014.0,0.0,262,5.555560000000002,1,False,4
2017-01-06,-5.0,0.63,1.9,1019.0,0.0,319,3.333336,1,False,5
2017-01-07,-12.0,0.76,0.7,1024.0,-3.0,226,5.8333379999999995,1,False,6
2017-01-08,-15.0,0.74,0.0,1028.0,-5.0,302,6.944450000000002,1,False,7
2017-01-09,-13.0,0.72,0.0,1039.0,-6.0,257,3.333336,1,False,1
2017-01-10,-5.0,0.76,0.0,1034.0,4.0,193,3.888892,1,False,2
2017-01-11,3.0,0.94,8.3,1025.0,8.0,209,4.722226,1,False,3
2017-01-12,9.0,0.91,0.2,1019.0,15.0,221,6.3888940000000005,1,False,4
2017-01-13,2.0,0.76,0.0,1030.0,12.0,320,6.111116000000001,1,False,5
2017-01-14,-3.0,0.65,1.0,1035.0,0.0,117,1.944446,1,False,6
2017-01-15,-2.0,0.73,0.0,1028.0,3.0,314,3.611114,1,False,7
2017-01-16,-1.0,0.67,0.0,1030.0,4.0,284,2.5000020000000003,1,False,1
2017-01-17,1.0,0.82,3.1,1022.0,4.0,168,2.5000020000000003,1,False,2
2017-01-18,1.0,0.92,0.8,1015.0,5.0,58,3.333336,1,False,3
2017-01-19,2.0,0.85,0.0,1017.0,8.0,310,2.7777800000000004,1,False,4
2017-01-20,3.0,0.86,0.0,1015.0,6.0,105,2.222224,1,False,5
2017-01-21,5.0,0.92,0.0,1011.0,9.0,242,2.222224,1,False,6
2017-01-22,5.0,0.93,0.0,1007.0,8.0,102,3.0555580000000004,1,False,7
2017-01-23,-2.0,0.84,7.0,1007.0,6.0,57,10.277786,1,False,1
2017-01-24,-3.0,0.88,19.8,995.0,4.0,176,8.888896,1,False,2
2017-01-25,1.0,0.83,0.0,1004.0,7.0,277,5.277782,1,False,3
2017-01-26,3.0,0.83,2.5,998.0,10.0,259,4.722226,1,False,4
2017-01-27,-2.0,0.73,0.1,1004.0,5.0,267,7.500006000000001,1,False,5
2017-01-28,-3.0,0.66,0.0,1006.0,3.0,261,6.111116000000001,1,False,6
2017-01-29,-1.0,0.61,0.0,1007.0,5.0,256,3.888892,1,False,7
2017-01-30,-4.0,0.53,0.0,1010.0,2.0,319,4.444448,1,False,1
2017-01-31,-4.0,0.74,1.1,1013.0,0.0,176,2.222224,1,False,2
2017-02-01,-1.0,0.79,0.2,1014.0,7.0,260,5.0000040000000014,2,False,3
2017-02-02,-2.0,0.7,0.0,1019.0,5.0,285,4.444448,2,False,4
2017-02-03,-6.0,0.54,0.0,1023.0,0.0,296,4.444448,2,False,5
2017-02-04,-8.0,0.48,0.0,1027.0,0.0,280,5.555560000000002,2,False,6
2017-02-05,-3.0,0.56,0.0,1017.0,5.0,236,5.0000040000000014,2,False,7
2017-02-06,0.0,0.74,0.0,1019.0,6.0,259,3.611114,2,False,1
2017-02-07,1.0,0.91,0.7,1012.0,4.0,89,2.7777800000000004,2,False,2
2017-02-08,7.0,0.87,2.6,1004.0,12.0,198,3.611114,2,False,3
2017-02-09,-10.0,0.86,5.2,1006.0,4.0,210,8.888896,2,False,4
2017-02-10,-11.0,0.81,0.1,1023.0,-2.0,258,6.111116000000001,2,False,5
2017-02-11,0.0,0.85,0.0,1016.0,5.0,193,2.7777800000000004,2,False,6
2017-02-12,-4.0,0.95,5.5,1013.0,2.0,133,5.0000040000000014,2,False,7
2017-02-13,-6.0,0.82,0.1,1009.0,3.0,303,10.000008,2,False,1
2017-02-14,-4.0,0.77,0.0,1013.0,3.0,260,3.888892,2,False,2
2017-02-15,0.0,0.85,2.3,999.0,6.0,248,3.888892,2,False,3
2017-02-16,-7.0,0.7,0.0,1003.0,1.0,304,8.055562,2,False,4
2017-02-17,-5.0,0.67,0.0,1011.0,4.0,297,5.555560000000002,2,False,5
2017-02-18,3.0,0.69,0.0,1009.0,11.0,234,4.166670000000001,2,False,6
2017-02-19,9.0,0.84,0.0,1010.0,14.0,289,3.888892,2,False,7
2017-02-20,4.0,0.72,0.0,1022.0,10.0,247,4.722226,2,False,1
2017-02-21,1.0,0.68,0.0,1026.0,7.0,124,3.333336,2,False,2
2017-02-22,6.0,0.81,0.0,1016.0,11.0,219,2.222224,2,False,3
2017-02-23,9.0,0.91,1.0,1012.0,14.0,218,2.7777800000000004,2,False,4
2017-02-24,12.0,0.89,0.0,1013.0,17.0,193,4.444448,2,False,5
2017-02-25,10.0,0.91,1.1,1005.0,14.0,193,5.0000040000000014,2,False,6
2017-02-26,-1.0,0.62,0.1,1016.0,6.0,292,6.111116000000001,2,False,7
2017-02-27,2.0,0.62,0.0,1029.0,9.0,230,3.888892,2,False,1
2017-02-28,8.0,0.79,0.1,1025.0,12.0,142,2.5000020000000003,2,False,2
2017-03-01,12.0,0.92,2.8,1005.0,17.0,207,5.277782,3,False,3
2017-03-02,2.0,0.64,0.2,1008.0,13.0,283,9.166674,3,False,4
2017-03-03,-5.0,0.48,0.0,1024.0,2.0,296,6.3888940000000005,3,False,5
2017-03-04,-12.0,0.4,0.0,1033.0,-2.0,315,8.333340000000002,3,False,6
2017-03-05,-10.0,0.28,0.0,1036.0,1.0,330,4.722226,3,False,7
2017-03-06,-1.0,0.44,0.0,1033.0,4.0,149,2.5000020000000003,3,False,1
2017-03-07,5.0,0.89,2.4,1025.0,10.0,168,3.0555580000000004,3,False,2
2017-03-08,7.0,0.72,0.4,1015.0,12.0,245,5.8333379999999995,3,False,3
2017-03-09,6.0,0.6,0.1,1016.0,13.0,238,6.111116000000001,3,False,4
2017-03-10,-4.0,0.79,6.3,1013.0,6.0,213,5.8333379999999995,3,False,5
2017-03-11,-14.0,0.72,0.5,1022.0,-3.0,296,6.944450000000002,3,False,6
2017-03-12,-12.0,0.69,0.2,1027.0,-3.0,306,6.111116000000001,3,False,7
2017-03-13,-7.0,0.64,0.2,1031.0,0.0,227,3.0555580000000004,3,False,1
2017-03-14,-9.0,0.92,27.7,1002.0,2.0,144,10.833342000000002,3,False,2
2017-03-15,-14.0,0.84,0.8,1005.0,-4.0,282,8.333340000000002,3,False,3
2017-03-16,-8.0,0.83,0.5,1016.0,1.0,284,6.944450000000002,3,False,4
2017-03-17,-4.0,0.86,0.0,1024.0,3.0,273,4.722226,3,False,5
2017-03-18,-2.0,0.88,0.0,1023.0,3.0,97,4.166670000000001,3,False,6
2017-03-19,-2.0,0.87,0.1,1022.0,5.0,102,5.277782,3,False,7
2017-03-20,1.0,0.81,0.0,1019.0,8.0,323,3.888892,3,False,1
2017-03-21,5.0,0.81,0.0,1013.0,11.0,294,2.7777800000000004,3,False,2
2017-03-22,-6.0,0.68,0.0,1021.0,5.0,322,8.333340000000002,3,False,3
2017-03-23,-4.0,0.51,0.0,1035.0,4.0,313,3.611114,3,False,4
2017-03-24,1.0,0.69,0.0,1027.0,9.0,215,4.722226,3,False,5
2017-03-25,5.0,0.91,5.0,1023.0,11.0,114,3.333336,3,False,6
2017-03-26,0.0,0.88,0.6,1030.0,5.0,75,4.722226,3,False,7
2017-03-27,5.0,0.93,4.8,1019.0,10.0,123,2.222224,3,False,1
2017-03-28,4.0,0.94,7.1,1014.0,7.0,60,3.611114,3,False,2
2017-03-29,5.0,0.79,0.0,1019.0,11.0,299,4.444448,3,False,3
2017-03-30,4.0,0.66,0.3,1023.0,9.0,95,3.0555580000000004,3,False,4
2017-03-31,0.0,0.9,19.6,1015.0,5.0,103,6.666672,3,False,5
2017-04-01,1.0,0.86,0.5,1011.0,7.0,181,6.111116000000001,4,False,6
2017-04-02,6.0,0.75,0.0,1019.0,13.0,311,4.166670000000001,4,False,7
2017-04-03,9.0,0.73,0.1,1017.0,13.0,207,3.0555580000000004,4,False,1
2017-04-04,7.0,0.92,18.2,1005.0,11.0,94,3.611114,4,False,2
2017-04-05,8.0,0.82,0.0,1013.0,12.0,152,2.7777800000000004,4,False,3
2017-04-06,3.0,0.93,4.2,1002.0,9.0,122,6.111116000000001,4,False,4
2017-04-07,2.0,0.79,0.0,997.0,8.0,262,6.666672,4,False,5
2017-04-08,3.0,0.66,0.0,1011.0,10.0,303,6.111116000000001,4,False,6
2017-04-09,9.0,0.66,0.0,1021.0,15.0,248,3.333336,4,False,7
2017-04-10,13.0,0.68,0.0,1022.0,19.0,208,4.444448,4,True,1
2017-04-11,17.0,0.78,0.0,1020.0,21.0,205,3.333336,4,True,2
2017-04-12,16.0,0.8,2.2,1021.0,18.0,262,2.222224,4,False,3
2017-04-13,9.0,0.65,0.0,1028.0,14.0,329,4.444448,4,False,4
2017-04-14,11.0,0.62,0.0,1029.0,15.0,136,2.5000020000000003,4,False,5
2017-04-15,11.0,0.74,0.0,1026.0,15.0,199,3.888892,4,False,6
2017-04-16,18.0,0.77,0.5,1014.0,24.0,249,5.0000040000000014,4,False,7
2017-04-17,16.0,0.67,0.1,1015.0,19.0,312,4.444448,4,True,1
2017-04-18,11.0,0.63,0.0,1028.0,16.0,124,3.888892,4,False,2
2017-04-19,6.0,0.78,0.1,1030.0,10.0,142,5.0000040000000014,4,False,3
2017-04-20,12.0,0.84,0.3,1019.0,16.0,106,2.222224,4,False,4
2017-04-21,9.0,0.9,3.2,1014.0,12.0,83,3.611114,4,False,5
2017-04-22,10.0,0.86,2.0,1015.0,12.0,176,2.7777800000000004,4,False,6
2017-04-23,10.0,0.71,0.0,1019.0,16.0,140,3.0555580000000004,4,False,7
2017-04-24,10.0,0.79,0.0,1021.0,13.0,116,2.222224,4,False,1
2017-04-25,8.0,0.9,9.1,1016.0,12.0,58,7.222228,4,False,2
2017-04-26,12.0,0.91,0.9,1009.0,15.0,94,3.611114,4,False,3
2017-04-27,14.0,0.88,0.0,1012.0,17.0,169,2.7777800000000004,4,False,4
2017-04-28,18.0,0.78,0.4,1015.0,23.0,231,2.222224,4,False,5
2017-04-29,20.0,0.82,3.2,1017.0,23.0,259,4.444448,4,False,6
2017-04-30,12.0,0.72,0.3,1023.0,15.0,119,4.444448,4,False,7
2017-05-01,14.0,0.87,0.8,1013.0,17.0,121,3.333336,5,False,1
2017-05-02,17.0,0.74,0.7,1004.0,20.0,253,5.8333379999999995,5,False,2
2017-05-03,12.0,0.63,0.0,1014.0,15.0,303,5.277782,5,False,3
2017-05-04,10.0,0.61,0.0,1023.0,14.0,138,4.166670000000001,5,False,4
2017-05-05,10.0,0.94,13.2,1008.0,14.0,107,5.555560000000002,5,False,5
2017-05-06,13.0,0.88,1.7,997.0,16.0,183,6.111116000000001,5,False,6
2017-05-07,8.0,0.78,1.2,1005.0,12.0,259,5.277782,5,False,7
2017-05-08,8.0,0.64,0.0,1012.0,13.0,249,4.166670000000001,5,False,1
2017-05-09,10.0,0.62,0.1,1015.0,14.0,197,2.222224,5,False,2
2017-05-10,11.0,0.68,0.0,1017.0,14.0,122,1.666668,5,False,3
2017-05-11,11.0,0.63,0.0,1016.0,15.0,127,2.7777800000000004,5,False,4
2017-05-12,11.0,0.74,0.0,1017.0,14.0,111,2.7777800000000004,5,False,5
2017-05-13,7.0,0.93,25.8,1012.0,10.0,66,5.555560000000002,5,False,6
2017-05-14,11.0,0.77,3.0,1005.0,17.0,314,5.0000040000000014,5,False,7
2017-05-15,12.0,0.7,0.0,1008.0,17.0,311,7.222228,5,False,1
2017-05-16,17.0,0.7,0.0,1016.0,22.0,273,3.611114,5,True,2
2017-05-17,21.0,0.75,0.1,1015.0,26.0,226,4.166670000000001,5,True,3
2017-05-18,26.0,0.71,0.1,1013.0,28.0,230,4.722226,5,True,4
2017-05-19,25.0,0.74,3.1,1013.0,28.0,230,4.444448,5,False,5
2017-05-20,15.0,0.64,0.0,1024.0,16.0,96,3.611114,5,False,6
2017-05-21,14.0,0.62,0.0,1027.0,17.0,169,3.611114,5,False,7
2017-05-22,13.0,0.88,5.3,1019.0,15.0,182,2.7777800000000004,5,False,1
2017-05-23,16.0,0.76,0.0,1013.0,19.0,128,1.944446,5,True,2
2017-05-24,15.0,0.79,1.0,1008.0,19.0,82,3.0555580000000004,5,False,3
2017-05-25,12.0,0.94,10.0,1003.0,15.0,77,5.277782,5,False,4
2017-05-26,17.0,0.83,8.3,1003.0,21.0,296,4.166670000000001,5,False,5
2017-05-27,17.0,0.82,0.1,1012.0,19.0,252,1.944446,5,False,6
2017-05-28,17.0,0.82,0.2,1013.0,19.0,134,3.333336,5,False,7
2017-05-29,13.0,0.87,4.0,1015.0,15.0,99,3.888892,5,False,1
2017-05-30,13.0,0.9,1.4,1021.0,15.0,133,3.333336,5,False,2
2017-05-31,17.0,0.89,2.5,1016.0,21.0,140,2.5000020000000003,5,False,3
2017-06-01,19.0,0.72,1.0,1014.0,23.0,239,3.0555580000000004,6,False,4
2017-06-02,18.0,0.63,0.0,1015.0,21.0,293,3.0555580000000004,6,True,5
2017-06-03,17.0,0.63,0.6,1015.0,21.0,296,3.888892,6,False,6
2017-06-04,17.0,0.74,3.1,1015.0,20.0,176,2.222224,6,False,7
2017-06-05,17.0,0.92,5.5,1008.0,20.0,67,2.7777800000000004,6,False,1
2017-06-06,11.0,0.89,1.3,1009.0,14.0,52,4.166670000000001,6,False,2
2017-06-07,14.0,0.74,0.1,1016.0,18.0,93,2.7777800000000004,6,False,3
2017-06-08,17.0,0.7,0.0,1015.0,19.0,150,2.5000020000000003,6,True,4
2017-06-09,19.0,0.67,0.1,1009.0,24.0,238,3.333336,6,True,5
2017-06-10,22.0,0.7,1.5,1015.0,25.0,244,3.888892,6,False,6
2017-06-11,26.0,0.71,0.0,1017.0,28.0,243,3.888892,6,True,7
2017-06-12,29.0,0.68,0.0,1016.0,29.0,260,3.333336,6,True,1
2017-06-13,29.0,0.69,1.3,1013.0,30.0,265,3.0555580000000004,6,False,2
2017-06-14,23.0,0.75,6.4,1015.0,25.0,104,2.5000020000000003,6,False,3
2017-06-15,20.0,0.68,0.0,1017.0,22.0,143,3.611114,6,True,4
2017-06-16,19.0,0.89,3.2,1015.0,19.0,87,3.333336,6,False,5
2017-06-17,20.0,0.92,9.7,1014.0,22.0,98,1.944446,6,False,6
2017-06-18,25.0,0.9,24.7,1011.0,26.0,186,4.444448,6,False,7
2017-06-19,26.0,0.91,34.7,1010.0,26.0,200,5.555560000000002,6,False,1
2017-06-20,24.0,0.73,0.0,1013.0,26.0,244,4.166670000000001,6,True,2
2017-06-21,24.0,0.71,1.0,1013.0,26.0,251,3.611114,6,False,3
2017-06-22,26.0,0.73,0.0,1015.0,26.0,206,2.5000020000000003,6,True,4
2017-06-23,27.0,0.86,18.4,1008.0,27.0,216,4.722226,6,False,5
2017-06-24,26.0,0.74,3.2,1007.0,27.0,268,4.444448,6,False,6
2017-06-25,23.0,0.66,0.4,1015.0,26.0,231,2.7777800000000004,6,False,7
2017-06-26,21.0,0.62,0.0,1016.0,24.0,266,3.0555580000000004,6,True,1
2017-06-27,20.0,0.69,0.9,1015.0,23.0,242,2.5000020000000003,6,False,2
2017-06-28,20.0,0.64,0.0,1019.0,24.0,274,3.888892,6,True,3
2017-06-29,22.0,0.72,0.1,1019.0,26.0,209,5.555560000000002,6,True,4
2017-06-30,26.0,0.79,21.0,1016.0,28.0,212,5.277782,6,False,5
2017-07-01,26.0,0.89,8.5,1013.0,26.0,190,3.611114,7,False,6
2017-07-02,26.0,0.74,0.0,1015.0,28.0,259,3.0555580000000004,7,True,7
2017-07-03,26.0,0.65,0.0,1015.0,27.0,287,2.5000020000000003,7,True,1
2017-07-04,25.0,0.64,0.4,1018.0,27.0,101,1.944446,7,False,2
2017-07-05,24.0,0.68,0.0,1022.0,26.0,95,3.333336,7,True,3
2017-07-06,22.0,0.79,0.2,1019.0,24.0,126,2.7777800000000004,7,True,4
2017-07-07,21.0,0.89,25.4,1009.0,25.0,125,3.0555580000000004,7,False,5
2017-07-08,25.0,0.79,1.5,1008.0,27.0,274,3.333336,7,False,6
2017-07-09,23.0,0.62,0.0,1016.0,26.0,278,3.333336,7,True,7
2017-07-10,25.0,0.69,0.7,1017.0,27.0,214,3.611114,7,False,1
2017-07-11,27.0,0.82,10.8,1014.0,27.0,241,2.7777800000000004,7,False,2
2017-07-12,29.0,0.8,3.9,1015.0,29.0,254,3.888892,7,False,3
2017-07-13,29.0,0.81,6.1,1016.0,30.0,216,3.0555580000000004,7,False,4
2017-07-14,20.0,0.94,10.6,1017.0,21.0,97,3.611114,7,False,5
2017-07-15,25.0,0.79,0.4,1013.0,28.0,244,1.944446,7,False,6
2017-07-16,26.0,0.74,0.0,1014.0,28.0,238,2.5000020000000003,7,True,7
2017-07-17,27.0,0.78,3.3,1017.0,27.0,197,3.0555580000000004,7,False,1
2017-07-18,29.0,0.81,1.4,1019.0,29.0,209,2.5000020000000003,7,False,2
2017-07-19,31.0,0.64,2.2,1017.0,33.0,259,2.5000020000000003,7,False,3
2017-07-20,34.0,0.58,0.3,1014.0,33.0,271,2.5000020000000003,7,False,4
2017-07-21,33.0,0.6,1.2,1012.0,33.0,291,3.0555580000000004,7,False,5
2017-07-22,32.0,0.59,10.9,1010.0,32.0,159,2.222224,7,False,6
2017-07-23,27.0,0.67,1.0,1009.0,27.0,107,3.333336,7,False,7
2017-07-24,21.0,0.74,9.6,1010.0,22.0,62,4.444448,7,False,1
2017-07-25,20.0,0.72,0.1,1019.0,22.0,60,2.5000020000000003,7,True,2
2017-07-26,22.0,0.61,0.0,1022.0,25.0,110,2.7777800000000004,7,True,3
2017-07-27,24.0,0.72,1.0,1015.0,25.0,208,2.222224,7,False,4
2017-07-28,28.0,0.69,1.2,1010.0,28.0,85,1.944446,7,False,5
2017-07-29,24.0,0.55,2.4,1009.0,25.0,31,6.111116000000001,7,False,6
2017-07-30,25.0,0.46,0.0,1016.0,27.0,53,2.5000020000000003,7,True,7
2017-07-31,29.0,0.51,0.2,1017.0,30.0,224,1.666668,7,False,1
2017-08-01,31.0,0.58,0.6,1017.0,32.0,230,1.666668,8,False,2
2017-08-02,28.0,0.67,15.6,1018.0,29.0,196,1.3888900000000002,8,False,3
2017-08-03,28.0,0.65,4.0,1019.0,30.0,201,2.5000020000000003,8,False,4
2017-08-04,28.0,0.68,7.2,1016.0,29.0,169,4.444448,8,False,5
2017-08-05,26.0,0.67,5.3,1013.0,27.0,252,4.166670000000001,8,False,6
2017-08-06,23.0,0.48,0.0,1019.0,26.0,292,3.888892,8,True,7
2017-08-07,21.0,0.67,8.0,1017.0,21.0,161,2.7777800000000004,8,False,1
2017-08-08,24.0,0.68,0.5,1015.0,26.0,229,2.222224,8,False,2
2017-08-09,27.0,0.54,0.0,1022.0,29.0,254,1.944446,8,True,3
2017-08-10,27.0,0.54,0.0,1023.0,28.0,208,2.5000020000000003,8,True,4
2017-08-11,26.0,0.6,1.3,1020.0,27.0,182,3.0555580000000004,8,False,5
2017-08-12,26.0,0.75,7.6,1014.0,26.0,157,2.5000020000000003,8,False,6
2017-08-13,28.0,0.63,0.0,1014.0,28.0,300,2.7777800000000004,8,True,7
2017-08-14,27.0,0.61,0.0,1016.0,27.0,155,1.666668,8,True,1
2017-08-15,26.0,0.77,5.5,1013.0,25.0,184,1.3888900000000002,8,False,2
2017-08-16,28.0,0.64,0.0,1014.0,30.0,281,1.944446,8,False,3
2017-08-17,26.0,0.59,0.0,1017.0,28.0,97,2.7777800000000004,8,True,4
2017-08-18,29.0,0.78,13.0,1011.0,30.0,194,3.611114,8,False,5
2017-08-19,29.0,0.63,0.2,1011.0,30.0,279,3.333336,8,False,6
2017-08-20,28.0,0.57,0.0,1017.0,29.0,298,3.888892,8,True,7
2017-08-21,29.0,0.6,0.5,1021.0,31.0,239,2.7777800000000004,8,False,1
2017-08-22,31.0,0.7,6.3,1014.0,32.0,215,4.722226,8,False,2
2017-08-23,26.0,0.58,0.5,1010.0,27.0,298,3.888892,8,False,3
2017-08-24,25.0,0.48,0.0,1014.0,26.0,322,2.5000020000000003,8,True,4
2017-08-25,23.0,0.49,0.0,1019.0,25.0,285,2.5000020000000003,8,True,5
2017-08-26,24.0,0.43,0.0,1024.0,25.0,43,2.222224,8,True,6
2017-08-27,22.0,0.46,0.0,1024.0,25.0,69,2.7777800000000004,8,True,7
2017-08-28,22.0,0.52,0.0,1025.0,23.0,88,4.166670000000001,8,True,1
2017-08-29,19.0,0.71,7.0,1021.0,20.0,69,5.555560000000002,8,False,2
2017-08-30,22.0,0.61,0.1,1014.0,26.0,233,3.888892,8,True,3
2017-08-31,23.0,0.6,0.4,1014.0,26.0,297,4.722226,8,False,4
2017-09-01,18.0,0.43,0.0,1020.0,21.0,325,4.166670000000001,9,True,5
2017-09-02,17.0,0.55,3.4,1022.0,20.0,83,4.444448,9,False,6
2017-09-03,19.0,0.78,8.9,1014.0,21.0,192,4.444448,9,False,7
2017-09-04,23.0,0.6,0.0,1013.0,26.0,241,4.722226,9,True,1
2017-09-05,27.0,0.65,2.3,1009.0,29.0,213,4.444448,9,False,2
2017-09-06,20.0,0.75,11.6,1012.0,22.0,244,2.5000020000000003,9,False,3
2017-09-07,20.0,0.61,0.1,1013.0,22.0,245,4.166670000000001,9,True,4
2017-09-08,19.0,0.54,0.0,1019.0,21.0,281,4.166670000000001,9,True,5
2017-09-09,18.0,0.56,0.0,1024.0,21.0,344,3.888892,9,True,6
2017-09-10,20.0,0.56,0.0,1027.0,22.0,52,3.611114,9,True,7
2017-09-11,22.0,0.5,0.0,1024.0,24.0,166,1.944446,9,True,1
2017-09-12,23.0,0.54,0.0,1016.0,27.0,241,1.666668,9,True,2
2017-09-13,25.0,0.66,4.5,1013.0,26.0,247,1.944446,9,False,3
2017-09-14,26.0,0.74,6.5,1012.0,26.0,219,2.222224,9,False,4
2017-09-15,26.0,0.71,2.7,1017.0,27.0,219,1.666668,9,False,5
2017-09-16,26.0,0.73,1.1,1020.0,27.0,129,1.666668,9,False,6
2017-09-17,26.0,0.75,0.1,1020.0,26.0,91,1.666668,9,True,7
2017-09-18,22.0,0.79,0.1,1019.0,24.0,60,3.333336,9,True,1
2017-09-19,22.0,0.78,3.0,1015.0,23.0,30,6.3888940000000005,9,False,2
2017-09-20,25.0,0.71,0.1,1012.0,26.0,180,5.8333379999999995,9,True,3
2017-09-21,26.0,0.66,0.0,1016.0,26.0,95,4.166670000000001,9,True,4
2017-09-22,24.0,0.51,0.0,1016.0,26.0,91,5.555560000000002,9,True,5
2017-09-23,26.0,0.47,0.0,1017.0,29.0,179,3.611114,9,True,6
2017-09-24,30.0,0.61,0.0,1018.0,30.0,211,1.944446,9,False,7
2017-09-25,29.0,0.67,0.0,1017.0,29.0,139,1.666668,9,True,1
2017-09-26,27.0,0.73,0.0,1016.0,28.0,96,1.944446,9,True,2
2017-09-27,28.0,0.74,7.2,1011.0,28.0,62,2.222224,9,False,3
2017-09-28,22.0,0.6,0.5,1009.0,24.0,297,5.555560000000002,9,False,4
2017-09-29,19.0,0.47,0.0,1017.0,20.0,259,2.222224,9,True,5
2017-09-30,15.0,0.63,1.1,1021.0,18.0,154,5.0000040000000014,9,False,6
2017-10-01,17.0,0.54,0.0,1027.0,19.0,151,2.5000020000000003,10,True,7
2017-10-02,20.0,0.47,0.0,1029.0,22.0,143,1.944446,10,True,1
2017-10-03,20.0,0.57,0.0,1035.0,20.0,130,2.7777800000000004,10,True,2
